,p1,p2,p3,p4,p5,p6,y,pred_probability_01,pred_probability_02,pred_probability_03,pred_probability_04,pred_probability_05,pred_probability_06,pred_probability_07,pred_probability_08,pred_class_01,pred_class_02,pred_class_03,pred_class_04,pred_class_05,pred_class_06,pred_class_07,pred_class_08
1232,11.124825378990908,8.937219133053526,-4.746051265271845,-1.5452253265214546,-0.5616177245196121,-0.5796713899031067,0,8.614368573260155e-06,2.484665522253637e-09,0.014467681513277098,0.016345738369741826,5.909436975849174e-31,2.591889202542551e-46,0.00010228740425627118,3.602284141307743e-08,0,0,0,0,0,0,0,0
1233,3.701649170568535,-5.863018369210028,-0.5968314473082154,0.03196450863418865,0.4356399579808074,-0.949091706474314,1,0.9989591482981617,0.9999997577041234,0.9999999838542142,0.395310806382614,0.9999976368793729,0.9999952443420792,0.99999907120056,0.9999999912182732,1,1,1,0,1,1,1,1
1234,-6.042096285631038,-3.7298694885747175,-0.04227977188622654,0.7838389565112333,0.6337900326753454,-0.7470457591565514,1,0.9692945966989,0.6932411041582132,0.9345704073595874,0.4651866396919222,0.9977064038231701,0.9953377566184375,0.9347579668060763,0.9077977269011314,1,1,1,0,1,1,1,1
1235,8.174622836935772,2.2120321399495677,-1.6711862824153714,0.07538168836578983,0.734685732118352,0.7792222742789185,1,0.24438113314208654,0.6291766040846967,0.7253935613768606,0.47606089759194287,0.8511022759970213,0.7421512709604595,0.15888455394306636,0.8960080543709799,0,1,1,0,1,1,0,1
1236,-0.15940291694393424,-1.9230027767908444,-2.1812592449380723,1.0646695041795913,-0.41660432708985246,-0.22642836157903468,1,0.8891623921824501,0.8921315750796662,0.9849759829749027,0.34993687116552846,0.7434423381227535,0.9293485282728433,0.9022544079114418,0.9535509670067267,1,1,1,0,1,1,1,1
1237,-3.033039883789983,-2.931225322491847,1.9004007191155696,1.0864276383259481,0.3567690848333417,-0.3658814529286939,0,0.9846225436479155,0.9562404753865659,0.9715355599552128,0.4853507689164124,0.9963915092408628,0.9984525203557574,0.9841116393165278,0.9635282022683642,1,1,1,0,1,1,1,1
1238,-3.9544821146316815,-5.14442132102089,3.8835635555977297,-2.505731742490528,0.9346993476484197,-0.4912957522916893,1,0.99673228771762,0.9996242261948164,0.9999998823606714,0.9944552373877896,0.9999988739097219,0.9999999991020807,0.9999487354390019,0.9999999593767362,1,1,1,1,1,1,1,1
1239,-0.4146216227407521,-5.371606314244046,-1.3791084118623793,-0.13344048540954817,-0.16601923543064886,-1.089009074237974,1,0.9946485160377447,0.9999769316535988,0.999994968448394,0.3782376117728816,0.9999921381736621,0.9999713106302341,0.9998398655843118,0.9999934435268487,1,1,1,0,1,1,1,1
1240,-5.574424202484561,0.4586518299486328,-0.8187094150557944,0.5180394694024077,0.15966169859486581,-0.3350200842333569,0,0.17773854888602603,0.01711448357522194,0.008080403514544542,0.3532608291899861,0.11853965095853788,0.057404639311820396,0.054990134603031794,0.004393576792592782,0,0,0,0,0,0,0,0
1241,-4.99894996558271,1.133726871349993,-3.054444994826174,-2.714667109715063,-0.16905464322618113,0.8476484770948399,0,0.03242702693133372,0.10987113551089456,0.1510789862292775,0.10771303976445386,0.021196336306205904,0.11705588951327309,0.04718955456347692,0.018087715403049737,0,0,0,0,0,0,0,0
1242,-1.3604441241903014,-5.493208498973032,1.5838884917691176,-0.36016189932081033,0.30189342631298266,-0.8140198612105324,1,0.9983490427019024,0.9999691805995518,0.9999793642478586,0.7172791983472587,0.9999998669671798,0.9999999510416544,0.9999789379610037,0.9999794309957128,1,1,1,1,1,1,1,1
1243,-3.0764988343690183,3.174594489299159,-1.968233565621433,1.2895143844254122,-1.0745066609542755,-1.4449760989368203,0,0.0047478881768379805,3.62567636856073e-06,1.2002572596619868e-11,0.35336565886081067,0.0023895102463021276,0.0019687155740193115,0.0007902757841647595,1.078336551406464e-09,0,0,0,0,0,0,0,0
1244,-7.980623420823427,-0.431134783128222,-0.4330784710671906,1.7839902836714974,-0.8450104844264379,0.9455880754765515,0,0.7469893307826625,0.8535143396404085,0.8817369995130994,0.7541671788321198,0.6517223231515529,0.7588990426520955,0.7355398832932594,0.8133633193241603,1,1,1,1,1,1,1,1
1245,-0.7984838046613763,4.237043016194073,-1.921419658668991,0.1655239642781495,-0.635473440184078,-1.8050924574730873,0,0.0008212687403205513,5.465319331341491e-07,2.601458643352671e-09,0.37197648970817526,1.2905441990211692e-05,2.212776537984792e-06,7.142857346947771e-05,1.050519772082724e-08,0,0,0,0,0,0,0,0
1246,-5.782886420145455,0.051935067360845764,1.9101727275942035,-2.581197954495196,-0.02137658293392036,1.77443345317461,0,0.6142724883711599,0.06193789300147865,0.0013595404936333417,0.019427669338666284,0.5594932096473998,0.6108762882136088,0.845688824845451,0.04496524964508511,1,0,0,0,1,1,1,0
1247,-0.05599209753041882,-1.2184583831404372,3.3524358910803183,0.43307912979751684,-0.42462943359695526,-1.0635942442778168,1,0.9081124439015803,0.9821953657394541,0.9248638278178536,0.5540502845694915,0.9360364374422826,0.9699632908357845,0.9568252185047489,0.9772154708855889,1,1,1,1,1,1,1,1
1248,0.1503067508997514,2.678582460613966,-2.0713929483996907,0.13940365952509023,-1.1413967936166756,-1.344770697676702,0,0.009210744983706064,0.00010527826789285775,1.9355488313308686e-06,0.5339172176946487,0.0025703590911880883,0.0021214329463871127,0.005314534669928377,7.012379012924055e-06,0,0,0,1,0,0,0,0
1249,-3.5046235616419303,4.158941755298701,-2.177333871594408,-2.5844609663261777,-1.243712786743708,1.6359961110793864,0,0.003548992164856477,0.0008652674492297969,2.7093136341881646e-05,0.0207869763554743,1.7579506596539477e-05,1.9495868047677807e-06,0.016552720794085082,2.5023434888269383e-06,0,0,0,0,0,0,0,0
1250,-6.053440181751958,2.377619483456661,-2.2887786606056775,-0.6772616684218911,-0.8733546133952632,0.17348886581460482,0,0.011925874962736586,0.0019118100941285805,0.0003285303148667235,0.38337308799496295,0.01909324135087695,0.003933074799719976,0.009741496071122192,0.0003588345368504121,0,0,0,0,0,0,0,0
1251,3.187546707089819,-5.1424729548361,5.5436635541892745,-1.1146589462947056,1.5621588656822185,-2.5486673676364044,1,0.9979131504960294,0.9999999973451099,0.999950529001521,0.9999845675248044,0.9999978398312971,0.9999999999926423,0.9999999998787095,0.9207517861469511,1,1,1,1,1,1,1,1
1252,8.897855867817219,-0.34848711894856393,-1.1307111260209604,1.3295826030770013,-0.13191896122693322,0.8417036907804643,1,0.9512866743221492,0.9860643107168321,0.9953897898184761,0.6615418968080071,0.9983480421442996,0.9983231718672908,0.9668202663152472,0.9990640637264725,1,1,1,1,1,1,1,1
